Partner Name,Partner Address,Partner Website,Fave Partner Site,Contact Information,Country,Location,Latitude,Longitude,Accept FavePay
Calina Kitchen,,https://www.facebook.com/pg/Calina-Kitchen-941791672545780/about/?ref=page_internal,https://myfave.com/jakarta/partners/calina-kitchen,,Indonesia,Jakarta,,,false
Calinas Kitchen,,,https://myfave.com/jakarta/partners/calinas-kitchen,,Indonesia,Jakarta,,,false
Calinas Nasi Jeruk,,,https://myfave.com/jakarta/partners/calinas-nasi-jeruk,,Indonesia,Jakarta,,,false
Calinas Pasta,,,https://myfave.com/jakarta/partners/calinas-pasta,,Indonesia,Jakarta,,,false
Calista Makeup Artist,,,https://myfave.com/jakarta/partners/calista-makeup-artist,,Indonesia,Jakarta,,,false
Calisto House,,,https://myfave.com/jakarta/partners/calisto-house,,Indonesia,Jakarta,,,false
Calliderm,,https://www.facebook.com/CallidermIndonesia/,https://myfave.com/jakarta/partners/calliderm,,Indonesia,Jakarta,,,false
Cal Roll Factory,,https://www.facebook.com/Cal-Roll-Factory-116603701742273/,https://myfave.com/jakarta/partners/cal-roll-factory-a1976fea-c707-4ada-88bd-08b805f70ecd,,Indonesia,Jakarta,,,false
Cambridge Academy,,http://www.academy-cambridge.org/,https://myfave.com/jakarta/partners/cambridge-academy,,Indonesia,Jakarta,,,false
Canary Coffee Shop At Aston Priority Simatupang,,,https://myfave.com/jakarta/partners/canary-coffee-shop-at-aston-priority-simatupang,,Indonesia,Jakarta,,,false
Cancan Bakery,,,https://myfave.com/jakarta/partners/cancan-bakery,,Indonesia,Jakarta,,,false
Candy Party Planner,,,https://myfave.com/jakarta/partners/candy-party-planner,,Indonesia,Jakarta,,,false
Canggu BBQ & Bar,,,https://myfave.com/jakarta/partners/canggu-bbq-bar,,Indonesia,Jakarta,,,false
Cankrama Retreat And Spa @ The Visala Boutique Suites Seminyak,"Jl. Cendrawasih No. 8, Petitenget",http://www.thevisala.com,https://myfave.com/jakarta/partners/cankrama-retreat-and-spa-the-visala-boutique-suites-seminyak,,Indonesia,Jakarta,-8.674402,115.155905,true
Cappie Beauty Studio,,,https://myfave.com/jakarta/partners/cappie-beauty-studio,,Indonesia,Jakarta,,,false
Captain Barbershop,,,https://myfave.com/jakarta/partners/captain-barbershop,,Indonesia,Jakarta,,,false
Captain Hood Fish & Chicken,,,https://myfave.com/jakarta/partners/captain-hood-fish-chicken,,Indonesia,Jakarta,,,false
Cardamom Bistro @ MaxOne Hotel Dharmahusada,,,https://myfave.com/jakarta/partners/cardamom-bistro-maxone-hotel-dharmahusada,,Indonesia,Jakarta,,,false
Caribou Coffee,,,https://myfave.com/jakarta/partners/caribou-coffee,,Indonesia,Jakarta,,,false
Carla Skin Clinic,,http://www.cellscience.id,https://myfave.com/jakarta/partners/carla-skin-clinic,,Indonesia,Jakarta,,,false
Carl's Jr.,,,https://myfave.com/jakarta/partners/carls-jr,,Indonesia,Jakarta,,,false
CARPEDIEM,,,https://myfave.com/jakarta/partners/carpediem,,Indonesia,Jakarta,,,false
Carrie Farm,,,https://myfave.com/jakarta/partners/carrie-farm,,Indonesia,Jakarta,,,false
Casa Bocca Italian Restaurant,,,https://myfave.com/jakarta/partners/casa-bocca-italian-restaurant,,Indonesia,Jakarta,,,false
Casa Dasa Legian,,,https://myfave.com/jakarta/partners/casa-dasa-legian,,Indonesia,Jakarta,,,false
Casa Del Gelato,,https://www.facebook.com/pages/Casa-del-Gelato/175019499175908,https://myfave.com/jakarta/partners/casa-del-gelato,,Indonesia,Jakarta,,,false
Casa De Peri,,http://www.casadeperi.com,https://myfave.com/jakarta/partners/casa-de-peri,,Indonesia,Jakarta,,,false
Casadina Kitchen & Bakery,,https://www.facebook.com/Casadina-kitchen-bakery-307507389413221/photos?ref=page_internal,https://myfave.com/jakarta/partners/casadina-kitchen-bakery,,Indonesia,Jakarta,,,false
Casa Don Roy,,,https://myfave.com/jakarta/partners/casa-don-roy,,Indonesia,Jakarta,,,false
Casa Laundry & Dry Cleaning,,www.facebook.com/casalaundry&drycleaning,https://myfave.com/jakarta/partners/casa-laundry-dry-cleaning,,Indonesia,Jakarta,,,false
CASALOVINA,,,https://myfave.com/jakarta/partners/casalovina,,Indonesia,Jakarta,,,false
Casalovina Skin & Bodycare,,,https://myfave.com/jakarta/partners/casalovina-skin-bodycare,,Indonesia,Jakarta,,,false
Casa Luna Restaurant,,http://www.casalunabali.com,https://myfave.com/jakarta/partners/casa-luna-restaurant,,Indonesia,Jakarta,,,false
Casa Okta Villa By Gamma Hospitality,,http://www.casaoktavilla.com/,https://myfave.com/jakarta/partners/casa-okta-villa-by-gamma-hospitality,,Indonesia,Jakarta,,,false
Casa Tour,,http://www.koreaindah.com,https://myfave.com/jakarta/partners/casa-tour,,Indonesia,Jakarta,,,false
Cash Dental Care,,,https://myfave.com/jakarta/partners/cash-dental-care,,Indonesia,Jakarta,,,false
Cassavood,,,https://myfave.com/jakarta/partners/cassavood,,Indonesia,Jakarta,,,false
Castle 8,,,https://myfave.com/jakarta/partners/castle-8,,Indonesia,Jakarta,,,false
Cats & Ice Cream Cafe,,https://www.facebook.com/catsandicecream/,https://myfave.com/jakarta/partners/cats-ice-cream-cafe,,Indonesia,Jakarta,,,false
Caturra Espresso,,,https://myfave.com/jakarta/partners/caturra-espresso,,Indonesia,Jakarta,,,false
Caviar Cafe Seafood Jimbaran,Jl. Pemelisan Pantai Kedonganan – Jimbaran,https://www.facebook.com/pages/Caviar-Cafe-Jimbaran-Beach/382961431745028,https://myfave.com/jakarta/partners/caviar-cafe-seafood-jimbaran,,Indonesia,Jakarta,-8.763536,115.170016,true
Cavinton Hotel Yogyakarta By Tritama Hospitality,,http://www.cavintonhotel.com,https://myfave.com/jakarta/partners/cavinton-hotel-yogyakarta-by-tritama-hospitality,,Indonesia,Jakarta,,,false
CBC Beauty Care,,http://www.cbcbeautycare.com/,https://myfave.com/jakarta/partners/cbc-beauty-care-f5c795c3-2ba2-49af-93db-2c1a88950c57,,Indonesia,Jakarta,,,false
CBC Clinic Beauty Care,,http://0,https://myfave.com/jakarta/partners/cbc-clinic-beauty-care,,Indonesia,Jakarta,,,false
CBOX Coffee,"Jl. Warung Sila No. 77 Ciganjur, Jagakarsa, JakSel.",,https://myfave.com/jakarta/partners/cbox-coffee,,Indonesia,Jakarta,-6.344502,106.80527,true
C & C Salon,,,https://myfave.com/jakarta/partners/c-c-salon,,Indonesia,Jakarta,,,false
CCV Clinic,,https://www.facebook.com/ccvclinic/,https://myfave.com/jakarta/partners/ccv-clinic,,Indonesia,Jakarta,,,false
C+ Daily Nutrient,,,https://myfave.com/jakarta/partners/c-daily-nutrient,,Indonesia,Jakarta,,,false
Cebu Air Travel & Tours,,http://www.cebuairtravel.com,https://myfave.com/jakarta/partners/cebu-air-travel-tours,,Indonesia,Jakarta,,,false
Cedcha Thai Drinks And Dessert,,,https://myfave.com/jakarta/partners/cedcha-thai-drinks-and-dessert,,Indonesia,Jakarta,,,false
Celine Allessandra Make Up Artist,,http://celineallessandra.com/,https://myfave.com/jakarta/partners/celine-allessandra-make-up-artist,,Indonesia,Jakarta,,,false
Celining Cling Bogor,,,https://myfave.com/jakarta/partners/celining-cling-bogor,,Indonesia,Jakarta,,,false
CellScience Rejuvenation Centre,,https://www.facebook.com/cellscience,https://myfave.com/jakarta/partners/cellscience-rejuvenation-centre,,Indonesia,Jakarta,,,false
Celsius,,,https://myfave.com/jakarta/partners/celsius,,Indonesia,Jakarta,,,false
Cemara Kitchen,,,https://myfave.com/jakarta/partners/cemara-kitchen,,Indonesia,Jakarta,,,false
Cemerlang Hotel Bandung,,,https://myfave.com/jakarta/partners/cemerlang-hotel-bandung,,Indonesia,Jakarta,,,false
Cemilan 88,,,https://myfave.com/jakarta/partners/cemilan-88,,Indonesia,Jakarta,,,false
Cempaka Spa @ Royal Singosari Kuta,,https://royalsingosarikuta.com,https://myfave.com/jakarta/partners/cempaka-spa-royal-singosari-kuta,,Indonesia,Jakarta,,,false
Cendana Premiere Hotel,,,https://myfave.com/jakarta/partners/cendana-premiere-hotel,,Indonesia,Jakarta,,,false
Cendol Elizabeth,,,https://myfave.com/jakarta/partners/cendol-elizabeth,,Indonesia,Jakarta,,,false
Cendol King,,http://cendolking.com/,https://myfave.com/jakarta/partners/cendol-king,,Indonesia,Jakarta,,,false
Cendrawasih Dental Care,,,https://myfave.com/jakarta/partners/cendrawasih-dental-care,,Indonesia,Jakarta,,,false
Central Park Restaurant,,,https://myfave.com/jakarta/partners/central-park-restaurant,,Indonesia,Jakarta,,,false
Central Park Restaurant @ Manhattan Hotel,,http://www.hotel-manhattan.com,https://myfave.com/jakarta/partners/central-park-restaurant-manhattan-hotel,,Indonesia,Jakarta,,,false
Centropunto Meeting Resto,,http://www.centropunto.com,https://myfave.com/jakarta/partners/centropunto-meeting-resto,,Indonesia,Jakarta,,,false
CEO Jetset,,https://ceojetset.com/,https://myfave.com/jakarta/partners/ceo-jetset,,Indonesia,Jakarta,,,false
Cereal And Toast,,,https://myfave.com/jakarta/partners/cereal-and-toast,,Indonesia,Jakarta,,,false
Cerenti Restaurant - Grand Zuri Hotels,,,https://myfave.com/jakarta/partners/cerenti-restaurant-grand-zuri-hotels,,Indonesia,Jakarta,,,false
Cerenti Restaurant @ Grand Zuri Kuta Hotel,"Jl. Raya Kuta No. 81 Bali, Indonesia",http://www.zhmhotels.com/hotel/grand-zuri-kuta-bali/ ,https://myfave.com/jakarta/partners/cerenti-restaurant-grand-zuri-kuta-hotel,,Indonesia,Jakarta,-8.711618,115.181566,true
Cermati.com,,http://cermati.com,https://myfave.com/jakarta/partners/cermaticom,,Indonesia,Jakarta,,,false
CeVa Photography,,https://www.facebook.com/cevaphotography,https://myfave.com/jakarta/partners/ceva-photography,,Indonesia,Jakarta,,,false
Ce Wei,,,https://myfave.com/jakarta/partners/ce-wei,,Indonesia,Jakarta,,,false
Cha2Cak Thai Tea,,,https://myfave.com/jakarta/partners/cha2cak-thai-tea,,Indonesia,Jakarta,,,false
Chabeauty.lash,,,https://myfave.com/jakarta/partners/chabeautylash,,Indonesia,Jakarta,,,false
Chakra Venue,,http://chakravenue.com/,https://myfave.com/jakarta/partners/chakra-venue,,Indonesia,Jakarta,,,false
Cha Lash Studio,,,https://myfave.com/jakarta/partners/cha-lash-studio,,Indonesia,Jakarta,,,false
Cham Kaw Thai At Holiday Inn Bandung Pasteur,,http://www.holidayinn.com/bandungpasteur ,https://myfave.com/jakarta/partners/cham-kaw-thai-at-holiday-inn-bandung-pasteur,,Indonesia,Jakarta,,,false
Champlung Mas Hotel Legian,,http://www.champlungmaslegian.com,https://myfave.com/jakarta/partners/champlung-mas-hotel-legian,,Indonesia,Jakarta,,,false
Champlung Sari Hotel Ubud,,https://www.champlungsariubud.com/,https://myfave.com/jakarta/partners/champlung-sari-hotel-ubud,,Indonesia,Jakarta,,,false
Chang Thai Tea,,,https://myfave.com/jakarta/partners/chang-thai-tea,,Indonesia,Jakarta,,,false
Charisa Makeup,,,https://myfave.com/jakarta/partners/charisa-makeup,,Indonesia,Jakarta,,,false
Chasy Make Up,,,https://myfave.com/jakarta/partners/chasy-make-up,,Indonesia,Jakarta,,,false
Chat Cafe Bali,"Jalan Kunti I No. 18, Sunset Road – Seminyak, Kuta, Bali, Indonesia.",http://www.chatcafebali.com,https://myfave.com/jakarta/partners/chat-cafe-bali,,Indonesia,Jakarta,-8.689262,115.172038,true
Chatime,,,https://myfave.com/jakarta/partners/chatime,,Indonesia,Jakarta,,,false
Chatter Box,,,https://myfave.com/jakarta/partners/chatter-box,,Indonesia,Jakarta,,,false
Chavana Spa @ The Patra Bali Resort & Villas,"Jl. Ir. H Juanda, South Kuta Beach, Kuta, Bali, Indonesia.(The Patra Bali Resort & Villas)",http://www.chavanaspa.com/,https://myfave.com/jakarta/partners/chavana-spa-the-patra-bali-resort-villas,,Indonesia,Jakarta,-8.739655,115.161669,true
Che Bowl,,,https://myfave.com/jakarta/partners/che-bowl,,Indonesia,Jakarta,,,false
Cheeky Strip,,,https://myfave.com/jakarta/partners/cheeky-strip,,Indonesia,Jakarta,,,false
Cheese Cake Soerobodjo,,,https://myfave.com/jakarta/partners/cheese-cake-soerobodjo,,Indonesia,Jakarta,,,false
Cheese @Jossie,,,https://myfave.com/jakarta/partners/cheese-jossie,,Indonesia,Jakarta,,,false
Chef Brand At Ana Hotel Thamrin,,,https://myfave.com/jakarta/partners/chef-brand-at-ana-hotel-thamrin,,Indonesia,Jakarta,,,false
Chef's Bakery,,,https://myfave.com/jakarta/partners/chefs-bakery,,Indonesia,Jakarta,,,false
Chelly's Kitchen,,,https://myfave.com/jakarta/partners/chellys-kitchen,,Indonesia,Jakarta,,,false
Chemdry Indonesia,,http://www.chemdryindonesia.com,https://myfave.com/jakarta/partners/chemdry-indonesia,,Indonesia,Jakarta,,,false
Cheroke Arung Jeram,,http://www.cherokearungjeram.com,https://myfave.com/jakarta/partners/cheroke-arung-jeram,,Indonesia,Jakarta,,,false
Cherry Black,,,https://myfave.com/jakarta/partners/cherry-black,,Indonesia,Jakarta,,,false
Cheryslash,,,https://myfave.com/jakarta/partners/cheryslash,,Indonesia,Jakarta,,,false
Chesara Make Up,,,https://myfave.com/jakarta/partners/chesara-make-up,,Indonesia,Jakarta,,,false
Chiao Tung Restaurant,,,https://myfave.com/jakarta/partners/chiao-tung-restaurant-d1bd54c1-5439-42cd-9b86-698e1a0df441,,Indonesia,Jakarta,,,false
Chick & Coff,,,https://myfave.com/jakarta/partners/chick-coff,,Indonesia,Jakarta,,,false
Chicken Run,,,https://myfave.com/jakarta/partners/chicken-run,,Indonesia,Jakarta,,,false
Chicking,,Chiking Indonesia,https://myfave.com/jakarta/partners/chicking,,Indonesia,Jakarta,,,false
Chick It Out,,,https://myfave.com/jakarta/partners/chick-it-out,,Indonesia,Jakarta,,,false
Chick 'n Roll,,http://www.chicknroll.com,https://myfave.com/jakarta/partners/chick-n-roll,,Indonesia,Jakarta,,,false
Chic's Music,,http;// id chicksmusik.com,https://myfave.com/jakarta/partners/chics-music,,Indonesia,Jakarta,,,false
Chic Yoga,,,https://myfave.com/jakarta/partners/chic-yoga,,Indonesia,Jakarta,,,false
Chili's Bar & Bistro,"Sarinah Building Lantai 2, Jalan M.H Thamrin No.11, RT.8/RW.4, Gondangdia, Menteng, Kota Jakarta Pusat, Daerah Khusus Ibu Kota Jakarta 10350",,https://myfave.com/jakarta/partners/chilis-bar-bistro,,Indonesia,Jakarta,-6.187359,106.823771,true
Chill In Resto @ Best Western Kuta Villa,"Jl. Nyang Nyang Sari No 2, Kuta Bali, 80361, Indonesia",http://bwkutavilla.com,https://myfave.com/jakarta/partners/chill-in-resto-best-western-kuta-villa,,Indonesia,Jakarta,-8.733146,115.176807,true
Chillo's Baked,,,https://myfave.com/jakarta/partners/chillos-baked,,Indonesia,Jakarta,,,false
Chinatown Bandung,,,https://myfave.com/jakarta/partners/chinatown-bandung,,Indonesia,Jakarta,,,false
Chinchilla Homemade Waffles,,https://www.facebook.com/Chinchilla.id/,https://myfave.com/jakarta/partners/chinchilla-homemade-waffles,,Indonesia,Jakarta,,,false
Ching Sulam Alis,,,https://myfave.com/jakarta/partners/ching-sulam-alis,,Indonesia,Jakarta,,,false
Chipmunks Playland & Cafe Colony 6 Kemang,,http://www.chipmunks.co.id,https://myfave.com/jakarta/partners/chipmunks-playland-cafe-colony-6-kemang,,Indonesia,Jakarta,,,false
Chloe Kalena Laser & Skin Clinic,,,https://myfave.com/jakarta/partners/chloe-kalena-laser-skin-clinic,,Indonesia,Jakarta,,,false
Chocaholic,,,https://myfave.com/jakarta/partners/chocaholic,,Indonesia,Jakarta,,,false
Chocohaus,,https://www.facebook.com/choco.haus.7,https://myfave.com/jakarta/partners/chocohaus,,Indonesia,Jakarta,,,false
Chocolaspa,,http://www.chocolaspa.com,https://myfave.com/jakarta/partners/chocolaspa,,Indonesia,Jakarta,,,false
Chocolate Café @ Kupu Kupu Jimbaran,,https://www.facebook.com/chocolatecafejimbarancorner/,https://myfave.com/jakarta/partners/chocolate-cafe-kupu-kupu-jimbaran,,Indonesia,Jakarta,,,false
Chocolate Photography,,https://www.facebook.com/chocolatephotograph,https://myfave.com/jakarta/partners/chocolate-photography,,Indonesia,Jakarta,,,false
Chopstix,"Cihampelas Walk, Lantai Young Street, Jl. Cihampelas No. 160, Cihampelas, Bandung",,https://myfave.com/jakarta/partners/chopstix,,Indonesia,Jakarta,-6.894117,107.605537,true
Chow Chow,,,https://myfave.com/jakarta/partners/chow-chow,,Indonesia,Jakarta,,,false
Christian International Academy,,http://www.ciabatam.com/,https://myfave.com/jakarta/partners/christian-international-academy,,Indonesia,Jakarta,,,false
Christine Jeann Make Up,,,https://myfave.com/jakarta/partners/christine-jeann-make-up,,Indonesia,Jakarta,,,false
Christine Jeann Make Up Studio,,,https://myfave.com/jakarta/partners/christine-jeann-make-up-studio,,Indonesia,Jakarta,,,false
Christine Salon,,,https://myfave.com/jakarta/partners/christine-salon,,Indonesia,Jakarta,,,false
Chroma Production,,https://www.facebook.com/Chroma-Production-1778597955689662/,https://myfave.com/jakarta/partners/chroma-production,,Indonesia,Jakarta,,,false
Chromme Studio,,,https://myfave.com/jakarta/partners/chromme-studio,,Indonesia,Jakarta,,,false
Chubo,,,https://myfave.com/jakarta/partners/chubo,,Indonesia,Jakarta,,,false
Churreria,,www.facebook.com/cafe churreria,https://myfave.com/jakarta/partners/churreria,,Indonesia,Jakarta,,,false
Churreria GO!,,http://cafechurreria.com/,https://myfave.com/jakarta/partners/churreria-go,,Indonesia,Jakarta,,,false
Churros La Fonda,,,https://myfave.com/jakarta/partners/churros-la-fonda-da1e6949-d802-4a52-a391-f0d68024bafc,,Indonesia,Jakarta,,,false
Churrz Cafe,,,https://myfave.com/jakarta/partners/churrz-cafe,,Indonesia,Jakarta,,,false
Cien Cien Home Cooking,,,https://myfave.com/jakarta/partners/cien-cien-home-cooking,,Indonesia,Jakarta,,,false
Cilantro Rooftop Bar And Lounge @ The Leaf Jimbaran,"Jalan Jepun No 81 Karang Mas Sejahtera, Jimbaran, Bali, Indonesia.",https://theleafjimbaran.com/dining/,https://myfave.com/jakarta/partners/cilantro-rooftop-bar-and-lounge-the-leaf-jimbaran,,Indonesia,Jakarta,-8.798128,115.149938,true
Cilantro Suki & BBQ,,https://www.facebook.com/CilantroSukiBBQ/,https://myfave.com/jakarta/partners/cilantro-suki-bbq,,Indonesia,Jakarta,,,false
Cincau Hijau Segaar,,,https://myfave.com/jakarta/partners/cincau-hijau-segaar,,Indonesia,Jakarta,,,false
Cincau Master,,https://www.facebook.com/CincauMasterIndonesia/,https://myfave.com/jakarta/partners/cincau-master,,Indonesia,Jakarta,,,false
Cincau Master - Food Garden,,,https://myfave.com/jakarta/partners/cincau-master-food-garden,,Indonesia,Jakarta,,,false
Cincau Station,,http:// www.cincaustation.co.id,https://myfave.com/jakarta/partners/cincau-station,,Indonesia,Jakarta,,,false
Cindy A6 Beauty & Studio,,,https://myfave.com/jakarta/partners/cindy-a6-beauty-studio,,Indonesia,Jakarta,,,false
Cindycrestella MUA,,,https://myfave.com/jakarta/partners/cindycrestella-mua,,Indonesia,Jakarta,,,false
Cindy Salon,,,https://myfave.com/jakarta/partners/cindy-salon,,Indonesia,Jakarta,,,false
Cinemaxx,,http://www.cinemaxxtheater.com/,https://myfave.com/jakarta/partners/cinemaxx,,Indonesia,Jakarta,,,false
Cip N Del,,,https://myfave.com/jakarta/partners/cip-n-del,,Indonesia,Jakarta,,,false
Ciputra Golf & Family Club,,http://www.ciputragolf.com,https://myfave.com/jakarta/partners/ciputra-golf-family-club,,Indonesia,Jakarta,,,false
Ciputra Medical Center,,,https://myfave.com/jakarta/partners/ciputra-medical-center,,Indonesia,Jakarta,,,false
Ciputra SMG Eye Clinic,,http://www.ciputrasmgeyeclinic.com/,https://myfave.com/jakarta/partners/ciputra-smg-eye-clinic,,Indonesia,Jakarta,,,false
Ciputra World Surabaya,,,https://myfave.com/jakarta/partners/ciputra-world-surabaya,,Indonesia,Jakarta,,,false
Circle Cake,,,https://myfave.com/jakarta/partners/circle-cake,,Indonesia,Jakarta,,,false
Circus Waterpark Bali,,,https://myfave.com/jakarta/partners/circus-waterpark-bali,,Indonesia,Jakarta,,,false
Cita Beauty Clinic Beauty Care,,http://cbcbeautycare.com/,https://myfave.com/jakarta/partners/cita-beauty-clinic-beauty-care,,Indonesia,Jakarta,,,false
Citraland Waterpark,,,https://myfave.com/jakarta/partners/citraland-waterpark,,Indonesia,Jakarta,,,false
Citrus House Bogor,,,https://myfave.com/jakarta/partners/citrus-house-bogor,,Indonesia,Jakarta,,,false
Citystate Cruises,,,https://myfave.com/jakarta/partners/citystate-cruises,,Indonesia,Jakarta,,,false
Cizprek,,,https://myfave.com/jakarta/partners/cizprek,,Indonesia,Jakarta,,,false
Clairmont,,,https://myfave.com/jakarta/partners/clairmont,,Indonesia,Jakarta,,,false
Clamonic Surfer Camp House Nusa Dua,,http://clamonic-house.com/,https://myfave.com/jakarta/partners/clamonic-surfer-camp-house-nusa-dua,,Indonesia,Jakarta,,,false
Claris Beauty,,,https://myfave.com/jakarta/partners/claris-beauty,,Indonesia,Jakarta,,,false
Clariskin,,http://www.clariskin.co.id,https://myfave.com/jakarta/partners/clariskin,,Indonesia,Jakarta,,,false
Clark Hatch @ Garden Palace Hotel,,,https://myfave.com/jakarta/partners/clark-hatch-garden-palace-hotel,,Indonesia,Jakarta,,,false
Clark Hatch Sari Pan Pacific Hotel,,,https://myfave.com/jakarta/partners/clark-hatch-sari-pan-pacific-hotel,,Indonesia,Jakarta,,,false
